state_name,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
New Mexico,1796822.2176628225,4228101.054629585,534759.362278593,1259844.2440855806,1222350.422069124,546949.9595606046,2996876.0402117777,2758741.2984200553,2631888.842738176,2433014.835523708,2066390.2861289252,5226395.546792389,1304035.8457816327,1720208.1581476452,1858008.1296609303,1403383.5859990732,949187.07949967,1903515.6290793999,1436418.1354302904,3292036.1653632973,2651885.9898438095,3125971.0029530367,2117236.2040425246,1588779.6309361414,1541430.4208028466,1333442.1755899556,1423952.0170155657,1051372.8834418992,1015422.5585922499,3128053.9226743924,2862230.052464349,0,2843976.992515882,2407124.5930827507,1533287.6926560688,2166231.6212246525,843884.828412903,1800443.4654493425,2625190.272640253,3118820.3050524467,2301803.8843212677,1226318.539599462,1788540.3703292485,892491.7970065654,833858.8766354639,3033983.939908468,2546593.498215186,1915586.457701376,2286565.4261027584,1792155.906919181,899935.5057342009
New York,1425511.3306567802,5270501.094041016,3370234.980439837,1704923.7097394122,3917645.7978992835,2575441.9822613243,153654.2943509222,236945.56376726687,349056.9489701716,1643330.6214073042,1227547.1757295306,7906051.743913082,3259507.5427695517,1142984.4913374134,986071.1531346291,1525804.8592152647,1899393.4001147267,994360.8758024398,1919810.580927207,528079.0024265861,314575.42837907607,288882.4040917883,784054.2856183681,1585011.295839613,1651285.2098045761,1511745.119398796,2920234.5722265802,1905186.2913855182,3601462.942826521,325500.2586253176,116114.52993833764,2843976.992515882,0,787760.5083966164,2069939.9306366495,677913.0431966233,2039038.26927277,3852671.1972715403,239722.61498918902,274923.64648478775,997075.5261893651,1996665.2702152582,1206763.4474764555,2342473.0323452535,3098181.942785638,321804.62345079245,516349.5656713229,3725678.5473423414,616575.7701267691,1188501.6444014623,2640039.578171326
North Carolina,714187.0128337332,5526303.680292737,2940949.381671318,1155726.513229421,3585322.7255991725,2283356.4349854793,883559.8344252951,565389.3777479517,438704.27029168594,876843.2525708869,465818.77722694236,7615898.532250607,3129063.5429049213,985105.4668759974,775793.6218193398,1364050.3300656644,1543360.3671086512,559673.4919040754,1224504.092375687,1304451.3340855117,473186.7188783623,1033775.552774536,887177.58510192,1595598.2500466963,977556.0592564268,1145828.8662872568,2873264.3367512384,1678030.320146578,3304040.6575937504,1100403.6094126392,715493.1871557365,2407124.5930827507,787760.5083966164,0,2107728.259101807,611561.6574964101,1563240.3143943024,3745489.3972196393,583445.3099045599,991767.9175054095,210103.49026360223,1898570.6195370876,618762.5459873525,1732603.8145730307,2859168.5880615055,1108148.4588030982,271595.6387005394,3681595.6425756216,368857.9861427295,1198726.0713219654,2460808.038507212
North Dakota,1932885.8553243051,3453889.0934910653,1878268.92952114,1516101.0065425495,2123403.8622991,999400.8244505088,2208395.9477781504,2120365.5179441688,2051571.225016455,2668596.294343261,2068065.6113534844,5918633.845261502,1241725.276460045,1124774.1743292562,1332354.6770377087,792178.6975932238,1026642.6099330703,1580132.8568537273,1981021.0684692604,2326859.847497767,2051155.2908309768,2281394.6187286,1319190.2250549926,514687.81538887264,1847434.787866242,1164566.44183711,858767.3781676027,713734.4069204715,1780759.4672977268,2235614.717571566,2146900.952320369,1533287.6926560688,2069939.9306366495,2107728.259101807,0,1549023.3203527373,1336592.1184809098,1799813.0770217404,1944149.2013629698,2303199.1349263573,2145241.707837439,371695.07030525233,1688041.5053288413,1826719.9102197946,1247468.1657990061,2101684.851514071,2070304.5670589919,1656179.5400483725,1787159.6029978122,926787.5525140519,781310.576615803
Ohio,914365.9583684837,4928764.154640519,2693425.0356430323,1056063.4595448722,3256170.9419083125,1915746.261773993,830646.9820324399,619130.9610213287,519022.26095456694,1409434.4139527804,826988.978854939,7264567.468122433,2661868.149564033,486731.7538459915,309215.99310714414,886268.925088407,1223396.5081836144,377394.48620322265,1347947.7855511329,1155960.2856605372,526941.0085296365,962360.2688224319,275802.2257030356,1035389.4836082552,1078047.138314103,833874.2422346935,2360607.4627514966,1253898.3556952488,2946987.282659652,974338.4205908085,701262.8207561817,2166231.6212246525,677913.0431966233,611561.6574964101,1549023.3203527373,0,1365027.7243162054,3269847.6879492006,464514.549207567,952833.543157973,734091.5552846245,1397526.1835040124,627579.0022760585,1699665.680851597,2457519.897230571,901441.34675268,521493.36025351065,3173987.3116556187,248937.86990997804,622326.1445331264,2016133.5577926324
Oklahoma,978237.4251039417,4602480.050507327,1377929.892119983,424023.28909437166,2039609.2929524295,840609.7096160119,2189559.000368842,1933550.1936911615,1802511.9847524369,1673793.1705650294,1237084.461808139,6063168.578305996,1798834.7182897725,973377.3575464145,1066300.776250173,786338.356015661,320221.3593697646,1069848.8504546182,740972.8110117101,2516103.309973193,1824559.936044639,2326061.503763441,1369562.0796497734,1107354.8571972342,748145.6424922468,545191.336115213,1707724.5084167258,625327.3921556055,1783769.3119666416,2339008.132659798,2045848.6227893857,843884.828412903,2039038.26927277,1563240.3143943024,1336592.1184809098,1365027.7243162054,0,2393818.555500259,1811104.2709531868,2313132.1546013243,1461911.4451666095,965759.7556812954,944687.4525091745,502374.6781257236,1416251.3212555356,2258810.9199828673,1708587.4638503066,2418865.288425641,1457989.4094866768,1131325.5360454223,1157529.1539666988
Oregon,3334127.7350048497,2513041.38226589,1579041.2655952105,2785727.071199392,1062545.7510146932,1553210.835276985,3996092.211684938,3875620.507073039,3788282.800038364,4061138.550590396,3557170.334953705,4137411.9696037387,617006.7494865542,2793310.222829378,2998979.58897697,2394320.3368108934,2257028.822774551,3185931.6704344335,3122017.4120653537,4126223.3996439674,3793741.1442167885,4076688.7975440873,3078359.100100766,2267705.644231497,3134919.78493662,2618587.5496049607,941357.452007025,2069068.345805101,926439.1725089016,4033994.9511729535,3920568.391308689,1800443.4654493425,3852671.1972715403,3745489.3972196393,1799813.0770217404,3269847.6879492006,2393818.555500259,0,3703859.3689862867,4095784.3173309355,3720739.4681478734,1872371.6069742362,3195166.8355597374,2654958.63464965,993205.0133060158,3901074.16173177,3774455.1873200713,300684.5609514459,3483355.8484596354,2671480.1823211494,1289620.6122677117
Pennsylvania,1189417.3272963765,5229964.745076863,3154463.662900781,1468513.0878853563,3720268.662340016,2379244.3292682217,381449.10564558016,177152.45973145973,172724.30854861005,1457127.0922847253,1001730.0252528109,7724588.646039364,3102127.2023320454,946675.758800629,772884.2875440695,1341109.5062866122,1686160.3036547762,757425.6211219816,1680980.582780856,764604.8083217915,147597.66133535843,526581.3691479923,627415.3429946833,1442571.9948749887,1412040.9338815429,1291786.9444752727,2781051.871399623,1714478.7337337423,3409685.7845686027,564042.7513607694,237353.0163584594,2625190.272640253,239722.61498918902,583445.3099045599,1944149.2013629698,464514.549207567,1811104.2709531868,3703859.3689862867,0,505455.44153735106,787372.9530222411,1835122.097402362,967050.3566115918,2104346.732084658,2915809.022852897,538861.396076547,323369.39892363467,3592086.7004763596,376869.050336032,1032818.2794655198,2467280.343243487
Rhode Island,1667393.7120142053,5421797.823955847,3644740.3289250648,1973861.5836418965,4186938.3269132664,2845031.4504638757,124036.90121965182,431261.7235489599,569764.298134356,1803386.0668594374,1450411.922232693,8166480.163107646,3508964.907953011,1414721.0498897012,1260847.2250204643,1792789.8768763102,2173786.8089588643,1262761.74397367,2169459.585992537,333062.63702766405,537639.9808782008,58928.862293185775,1046015.4274612947,1831602.5373461018,1903764.506832881,1786667.9458620597,3158916.044568285,2173551.6540155327,3868623.77472058,159138.46020594766,286014.4686498091,3118820.3050524467,274923.64648478775,991767.9175054095,2303199.1349263573,952833.543157973,2313132.1546013243,4095784.3173309355,505455.44153735106,0,1200781.0879747684,2251568.5819474356,1466304.3886129889,2608441.8995564454,3361470.643906836,277487.15402676654,726154.5505979154,3958681.0171978828,878496.8413124257,1445115.4515907008,2899178.3709379975
South Carolina,545142.3229648115,5587893.152840842,2832018.8654524893,1041965.5167241362,3499161.9343373557,2224078.4925569138,1093474.9971229057,775443.2547443376,648149.2634853058,689990.4302984229,274962.3595705067,7525078.194404487,3103866.1102725463,1024147.240184762,824815.343068839,1373529.845344167,1483451.2240819528,565173.4487660632,1047836.0771858764,1514544.5368274038,682622.2744492964,1243437.0385739175,1005403.189231538,1642113.0310823163,816792.2271605234,1102540.279441174,2874158.1722116424,1653903.7230009618,3230101.7042573583,1310507.095634632,925550.0321673579,2301803.8843212677,997075.5261893651,210103.49026360223,2145241.707837439,734091.5552846245,1461911.4451666095,3720739.4681478734,787372.9530222411,1200781.0879747684,0,1904837.5168412938,532839.9145610675,1580158.485653268,2806654.2429800937,1316761.1778421963,481428.5455379931,3674535.03218258,518159.45240349945,1266472.057732555,2431282.4775993666
South Dakota,1627358.0689884424,3750458.0368770254,1632132.3307853676,1170705.0066586686,1995168.9444856918,730697.5648136191,2144693.4410145646,2005101.2659037802,1915921.8986659234,2372717.2987768725,1792201.8920266393,5916749.653854879,1267035.9262906588,925056.3994150714,1133653.2328458447,534628.4520521275,659616.8727676396,1346336.0843559648,1627658.6950129017,2329401.091000578,1921620.876309067,2239119.878555233,1214249.0497758824,438463.4327592742,1513815.5653841714,851751.6913080094,974789.7330732727,347122.79026584496,1659221.2024988947,2209016.653980919,2056940.028242739,1226318.539599462,1996665.2702152582,1898570.6195370876,371695.07030525233,1397526.1835040124,965759.7556812954,1872371.6069742362,1835122.097402362,2251568.5819474356,1904837.5168412938,0,1411293.5286442558,1455065.6072450306,1130359.0950227024,2085913.8900693944,1905524.5887079327,1785301.7119354669,1614805.23558757,808170.1471045454,653758.8883855869
Tennessee,308472.72398235917,5141697.098490339,2322215.3286481276,539973.2168061701,2973304.602946206,1691246.784457234,1343721.3647902838,1049473.33858006,910204.9731760733,985347.6815673,381532.00509799697,7002529.834730391,2578952.123721689,627424.4360853891,492520.98427419265,896853.4855190029,950860.7870986569,252426.09633993483,725527.8867319545,1727099.2969408024,938091.5673318096,1492359.726030163,809970.1461379607,1212909.9041422806,454166.1627695574,578523.7264621223,2367420.3829985824,1135628.670557314,2699494.466541547,1529790.926228835,1182472.0319627698,1788540.3703292485,1206763.4474764555,618762.5459873525,1688041.5053288413,627579.0022760585,944687.4525091745,3195166.8355597374,967050.3566115918,1466304.3886129889,532839.9145610675,1411293.5286442558,0,1148201.0190712048,2274083.564500992,1485684.5214041092,788622.1950792895,3159142.07937467,590188.3283817547,903277.6260862203,1905739.0593702714
Texas,1036513.8325816389,4986908.105319249,1356648.9028874252,643637.4700697395,2097207.722776013,1156244.7769043231,2484879.91978384,2197074.83166238,2058200.9155850906,1571846.2101321528,1314070.2294682441,6039904.564562967,2101999.6865466745,1391513.762712188,1432274.519947586,1274251.8722677643,822466.9230263162,1348581.2628515677,579325.5781672795,2850180.425825604,2085632.9153380261,2630790.5226319223,1765770.034908861,1607028.7597933265,763867.505006269,966442.8291475615,2093684.2519673414,1122479.7168421466,1907870.7486891358,2659690.119206465,2327152.801687351,892491.7970065654,2342473.0323452535,1732603.8145730307,1826719.9102197946,1699665.680851597,502374.6781257236,2654958.63464965,2104346.732084658,2608441.8995564454,1580158.485653268,1455065.6072450306,1148201.0190712048,0,1662838.5059378808,2599111.9778063474,1934075.8914011568,2729384.6483601755,1730078.1687862747,1590646.5719899852,1525882.1076657353
Utah,2378867.223506031,3395803.030788383,807822.6610276229,1822945.5284357679,877394.9247606917,585482.069844581,3249551.2083739727,3076584.9596385006,2971152.127353569,3089943.974717215,2618159.056540431,4809157.977795366,473529.7581235701,1970887.4971535106,2161308.493825809,1574965.4368043747,1323230.0222849988,2304791.584350829,2134036.9961148277,3456863.7760439175,2982540.103229439,3353425.398664438,2315624.965445579,1568657.825582886,2163525.590608169,1713458.594591976,708321.3891560112,1204449.7767543762,535520.7960537892,3329524.4732549526,3146886.083367812,833858.8766354639,3098181.942785638,2859168.5880615055,1247468.1657990061,2457519.897230571,1416251.3212555356,993205.0133060158,2915809.022852897,3361470.643906836,2806654.2429800937,1130359.0950227024,2274083.564500992,1662838.5059378808,0,3210328.5477544074,2929218.7780287825,1082671.2337595792,2642247.635833305,1919484.1555136824,481025.3730767133
Vermont,1724569.720397353,5154914.6605471475,3550114.3567456324,1956062.2504015437,4054224.705524433,2718379.1928409,284197.6062507279,556408.6959702774,669852.320406523,1964671.927223294,1540181.468063194,7999549.5812799325,3326348.42114744,1313817.1453517685,1192511.21739321,1664422.7593667,2084868.2610639622,1255971.8884307768,2208062.0545066274,258248.64912947643,635438.6271494459,226297.846392407,920006.8964788324,1654330.8533229446,1937306.5640149184,1717894.1908065765,2960424.3495533513,2046268.4957736917,3728323.777847244,143030.1587330043,415665.882209776,3033983.939908468,321804.62345079245,1108148.4588030982,2101684.851514071,901441.34675268,2258810.9199828673,3901074.16173177,538861.396076547,277487.15402676654,1316761.1778421963,2085913.8900693944,1485684.5214041092,2599111.9778063474,3210328.5477544074,0,837248.3826103203,3750306.479491623,902432.6729155779,1293724.7051431374,2739039.5276661585
Virginia,949539.5052541263,5437129.001870602,3081130.3250533766,1324437.2209763299,3693510.037277562,2367397.5413278867,614528.1288673476,296041.7225737386,167401.35821708836,1135806.4112086638,724258.605682594,7719911.570356654,3162324.77059762,981287.7143044267,776162.0730106957,1380526.0970317067,1640460.3415134537,644485.0247190458,1457713.1954236208,1033901.1273692796,201844.42227666537,765700.0136682948,774647.1903496241,1556275.8869352983,1198710.6426924686,1235979.702303809,2874963.2312787105,1728175.492884895,3398193.8716932777,829633.7766944678,445723.3075703283,2546593.498215186,516349.5656713229,271595.6387005394,2070304.5670589919,521493.36025351065,1708587.4638503066,3774455.1873200713,323369.39892363467,726154.5505979154,481428.5455379931,1905524.5887079327,788622.1950792895,1934075.8914011568,2929218.7780287825,837248.3826103203,0,3688113.976922471,291101.46035052475,1143764.6847593626,2505466.2953864858
Washington,3323946.109261456,2326215.6440887735,1768670.027963783,2788724.9588870276,1331033.0658011916,1588241.9963318799,3864574.7410058607,3766746.7101072418,3688377.065449244,4063144.853286101,3530806.260593843,4344575.678603079,627603.3625624011,2709726.6547733564,2918818.3182153357,2318379.844347566,2245117.730648164,3125340.062147498,3157830.827260696,3966089.2750375853,3691088.9904918224,3935679.3677635225,2964701.2525804467,2149549.0107584954,3143739.220457922,2580805.9906940684,813393.0899127676,2023565.2442603975,1147905.844100041,3886659.225014788,3800547.640661159,1915586.457701376,3725678.5473423414,3681595.6425756216,1656179.5400483725,3173987.3116556187,2418865.288425641,300684.5609514459,3592086.7004763596,3958681.0171978828,3674535.03218258,1785301.7119354669,3159142.07937467,2729384.6483601755,1082671.2337595792,3750306.479491623,3688113.976922471,0,3398156.0573056713,2561448.8407400083,1271254.6950577374
West Virginia,824020.5446768408,5177389.639710718,2819664.189749059,1098432.2489108248,3416164.211274798,2084602.9687552985,755178.471128005,476014.7558059915,345345.981545335,1207073.951549558,669589.4287451439,7438647.0436394075,2871286.056541949,690257.5684086935,485333.46651356056,1089469.902596405,1365054.609145989,390023.22672093415,1306864.0496614364,1138612.0373638377,366570.5329406637,902721.0093229661,521642.6235023233,1272497.0346948067,1036930.7894093996,961773.3056818916,2585217.4114101576,1439561.4472713573,3116591.143355984,939993.5016815629,597733.2115611945,2286565.4261027584,616575.7701267691,368857.9861427295,1787159.6029978122,248937.86990997804,1457989.4094866768,3483355.8484596354,376869.050336032,878496.8413124257,518159.45240349945,1614805.23558757,590188.3283817547,1730078.1687862747,2642247.635833305,902432.6729155779,291101.46035052475,3398156.0573056713,0,863034.6301927159,2215261.36066723
Wisconsin,1201291.3758725692,4328556.966458341,2286286.303404745,1017218.3263816341,2760787.628229573,1428817.0383208473,1336872.7440998706,1206069.881598047,1128275.5034467257,1869896.878545175,1251102.245495855,6721411.924645858,2072727.235946472,277248.8105732459,444138.0429256842,388870.9728971329,871033.4036849869,720066.3560718475,1455244.3363340793,1544670.7748570675,1129939.172861097,1434810.4749859401,407137.56065842556,414265.9918257114,1230054.2666555168,629430.4930330738,1749233.4032269884,761308.1185383061,2434718.5278692385,1410271.9468990632,1250200.0998817096,1792155.906919181,1188501.6444014623,1198726.0713219654,926787.5525140519,622326.1445331264,1131325.5360454223,2671480.1823211494,1032818.2794655198,1445115.4515907008,1266472.057732555,808170.1471045454,903277.6260862203,1590646.5719899852,1919484.1555136824,1293724.7051431374,1143764.6847593626,2561448.8407400083,863034.6301927159,0,1454119.665436663
Wyoming,2054985.3023027787,3462960.5417706077,1126595.361585791,1517501.4230143607,1356112.9414658174,384302.3480223584,2789869.407004873,2632681.2674387563,2534131.1067625415,2792136.14665815,2270085.6312918975,5267305.105388221,673227.0391387213,1530938.2874325484,1730178.752552485,1130012.4207554276,975214.8435049076,1901273.0447727412,1898467.3387367832,2983132.4064828,2543067.210169405,2888637.225756173,1855985.7797261144,1090682.8855136293,1872821.1728753173,1328981.0168718083,568283.7608668528,782846.2187964865,1015567.2778588074,2860943.1544397846,2694529.8423091476,899935.5057342009,2640039.578171326,2460808.038507212,781310.576615803,2016133.5577926324,1157529.1539666988,1289620.6122677117,2467280.343243487,2899178.3709379975,2431282.4775993666,653758.8883855869,1905739.0593702714,1525882.1076657353,481025.3730767133,2739039.5276661585,2505466.2953864858,1271254.6950577374,2215261.36066723,1454119.665436663,0
