state_name,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
New Mexico,1820350.188933971,4218320.543627272,527922.9862862955,1252566.4672074434,1186114.035365275,551134.739249463,3015008.954918324,2777186.0335948914,2650194.993561663,2465749.392742014,2076297.644863855,5194848.681127771,1305909.1986187813,1738406.6496877389,1876865.3937067844,1417344.5226461873,981707.6176546382,1925918.5027564627,1456674.7931689506,3297102.0606602174,2669542.9347603456,3145478.6989715328,2123068.205299761,1599796.2009204754,1571271.4772964413,1334106.198414867,1412064.911446124,1075486.9108209445,927630.5085230997,3145601.850748299,2877271.460132839,0,2869290.0436068987,2429088.6528464495,1529898.092838904,2174187.1934567536,873871.5140264542,1782658.8934123656,2659218.3950974834,3134748.649221936,2327098.279124791,1218144.4472805713,1821919.6993242365,937675.0649889266,807444.0812237861,3050022.2469326057,2580285.883301157,1900720.6064465055,2327315.1593106436,1800313.6001024344,897057.6536529526
New York,1428379.1223984554,5265492.839076206,3388856.5508021703,1723386.0105713073,3913482.2940739505,2588355.1095772847,146164.8928250603,250815.3314430119,352537.07344362926,1646520.8333278017,1217065.5393307905,7907882.855714639,3294551.0516374325,1150597.7890020835,992427.5820979308,1530194.6046049264,1890546.6618540168,998250.5531257269,1928434.7995151416,505608.54602187895,320815.67726453126,283574.57485155883,805641.8478764923,1586376.1257956277,1653862.2048575107,1537281.8098562448,2964439.069002884,1894522.1905819275,3586373.7567738947,318582.982150104,119821.72678653889,2869290.0436068987,0,793662.2338768034,2060276.794347532,695625.8836980375,2037600.339504086,3863144.375693308,232113.99722102386,265628.74761194,1002107.3940645637,2007797.39826824,1199799.44131329,2348587.193256858,3118929.2679586955,323713.43556962017,492772.96402166475,3740375.2874424774,600919.2184096568,1205219.1776422146,2666889.3228508015
North Carolina,711357.2258852344,5523004.348193616,2956072.2079781867,1181477.8649534467,3573837.434102902,2292853.5357389417,886666.5144298467,557584.5045095391,441202.7134715074,876245.8101688077,456442.79418460367,7608802.641651229,3159395.284078088,993085.1870325733,773489.4588171613,1360674.5231375825,1528122.87026812,559968.4957621207,1227054.4580811122,1288337.47371305,472890.8408868209,1036154.7605282658,903144.7510705491,1591735.6635242577,972060.2712276011,1160238.3583044596,2907918.486656209,1661219.134334216,3265768.2655377393,1100340.6371264106,710509.0605760887,2429088.6528464495,793662.2338768034,0,2090965.2627287158,609924.0888729849,1555240.176659626,3750683.555424049,592854.1790344855,991971.3319422995,208994.85476422464,1898610.2210325205,607230.0504912598,1726006.4012789067,2869553.6584887155,1114737.8671331531,300923.29557907616,3690774.6221163375,373325.30077618134,1210970.0536138185,2482923.6392501616
North Dakota,1912534.4255734072,3470026.7312839665,1878137.7369794818,1464451.1742766032,2120674.3461205973,992183.5741160833,2191347.0645929165,2109201.3379592504,2031919.7277757465,2657140.7261575283,2022982.8090491812,5928025.80995593,1279580.9561072127,1099383.375247106,1317901.9069058374,779205.7492457895,1013675.8716978249,1561266.5126844363,1962915.053508577,2308661.269324614,2032973.8517993873,2268110.0118715577,1285897.0787060878,502214.67038853344,1833949.1617059533,1147922.9141511272,911737.4057654416,704222.4524603575,1797200.6799125092,2222522.697658618,2130206.3454581876,1529898.092838904,2060276.794347532,2090965.2627287158,0,1528884.9874597585,1321051.1649391924,1817621.9752317008,1939484.1377979082,2285529.910682634,2130256.03954649,371316.6730320908,1671442.6773147518,1833063.4484520203,1271800.5352073128,2083462.5739857508,2048218.042936459,1680276.6240285593,1779737.954844446,898191.7450714973,797087.580472991
Ohio,899513.606653118,4923959.462863361,2695057.808206321,1050213.9320316792,3235995.621509885,1913921.9247990942,841005.773035033,628769.52555526,522851.5595884315,1405172.0914423552,791703.881891709,7250841.046823723,2685241.0817569746,482327.362457502,298298.58590886294,876089.6926764837,1197398.2232550215,362028.4761642216,1337385.1183827235,1153892.450450784,532053.7748398847,974972.8361115465,293747.7089390972,1027228.167631326,1063728.7873497736,841659.0596423154,2392150.006630405,1228092.0441182253,2912110.511299912,985741.423887349,707390.4793045993,2174187.1934567536,695625.8836980375,609924.0888729849,1528884.9874597585,0,1345280.7056683328,3268659.6603901014,488800.8740175984,961253.6088682296,730498.5896278786,1394071.1523544781,603955.0457410661,1689442.8225991772,2462542.6560268863,914633.9884382852,519779.3486701967,3178023.5204343605,254334.17130994934,631108.8709480304,2030245.3745264157
Oklahoma,970816.728690557,4607912.080980285,1400953.967506811,383303.41962486604,2035183.8176497687,857320.1592431967,2181208.1987805516,1923068.0672006488,1792693.6949327223,1676160.9007379422,1214134.7862639497,6062937.008122731,1831069.8513617641,969935.2057301853,1057814.8742476038,777996.0946865655,319871.38426513545,1063661.0128465923,734169.7506084569,2494634.8502775966,1814006.2645553318,2319216.781981613,1354717.3407434514,1101752.859986022,747913.0668867293,518276.0940980705,1731043.5475498321,620349.2198972623,1742374.9553727333,2330563.59831201,2033044.7685957905,873871.5140264542,2037600.339504086,1555240.176659626,1321051.1649391924,1345280.7056683328,0,2403223.0807955395,1817822.7390062213,2302540.468170851,1456856.3895874,952574.125115533,948050.5561391973,522828.22147571214,1426244.7672464962,2250902.2613259936,1714601.729933685,2429994.6501701237,1471051.4250188544,1122946.5494499155,1179873.7116859816
Oregon,3337236.5482919477,2523405.47174283,1564101.8472064643,2751327.803862123,1066974.6535470264,1545904.0054722787,3998742.687759972,3883838.9692578604,3790132.6827896,4073481.8345316537,3539834.754870744,4132299.770764741,591909.8046030736,2793016.979111479,3006052.595758457,2402546.8511513346,2275034.8581878045,3190754.169405782,3122595.697489702,4125671.366280962,3796466.7162763993,4082293.2462029792,3066645.4824711164,2276861.496407709,3144838.2945120526,2612358.110313504,906192.5000166823,2090796.796380239,1009896.1643715518,4039253.4862674293,3923465.3371010623,1782658.8934123656,3863144.375693308,3750683.555424049,1817621.9752317008,3268659.6603901014,2403223.0807955395,0,3721168.4064994482,4097263.8896678155,3728253.9954126137,1874590.2587008039,3206500.468863913,2681666.7219996382,998055.635020735,3900994.7242413973,3779982.9767606063,297147.5864931505,3502347.1654657577,2665016.2805036018,1272726.6354381347
Pennsylvania,1199072.648054242,5230122.5301212,3181747.0284412415,1496092.0642575906,3723785.1136880373,2400523.5772854984,367003.8445145082,174031.84212561353,171693.82354366127,1464307.568441014,995459.4514990136,7733521.484224826,3144482.530175128,963076.8560995589,786748.6829509209,1352436.5913792122,1685207.579460019,769482.9885223424,1696875.2746477085,735114.5961219653,147221.1494828946,513527.0446277736,656183.1891499538,1449930.145531881,1422046.4373959254,1325142.221348137,2830879.2277445244,1711156.3613161554,3399087.11009792,549679.2617586434,218678.9608638176,2659218.3950974834,232113.99722102386,592854.1790344855,1939484.1377979082,488800.8740175984,1817822.7390062213,3721168.4064994482,0,488556.26465324254,796959.3516070812,1851927.4620843625,967752.7185295112,2118108.2716674684,2943310.879025345,531811.9978658608,301853.1196967209,3613083.0556538943,368889.5817848308,1056498.4866877305,2501800.490006542
Rhode Island,1663092.6443134875,5409110.365675516,3653902.675019671,1984617.5126284321,4173417.43538659,2848301.6269166428,121674.37225097856,437703.21439139155,568326.1071275605,1801647.5490145772,1436310.0306751046,8159278.096894156,3534652.7405251837,1412606.7138527958,1257894.3002730308,1787972.7453888245,2155589.9485844895,1258016.2906951744,2170539.848411666,315497.8548047669,538289.833656477,58058.153741316564,1057646.1387711633,1824135.485425735,1898204.6906615882,1802910.4372916971,3194727.9591127355,2153607.0833052336,3845492.316681631,155641.06965032994,290297.71274563,3134748.649221936,265628.74761194,991971.3319422995,2285529.910682634,961253.6088682296,2302540.468170851,4097263.8896678155,488556.26465324254,0,1199749.4190254067,2254141.5813217307,1451073.256369799,2605342.485074746,3373217.8981510913,282981.58818189567,698622.2808645882,3964710.5878206478,854344.7362664719,1452287.799619659,2916508.0169483507
South Carolina,545525.0598139798,5587463.717512427,2850516.550489388,1074861.8214876368,3490039.5238312255,2236772.4304105905,1095419.631175494,766417.1308529518,649570.8406239335,690236.107714472,275753.57883398246,7519772.597997469,3136437.5227671782,1035245.8939528755,824024.0552154306,1372018.4034527969,1471390.8179650665,569012.1562422669,1052960.6801755743,1497287.0160221974,681295.8732461013,1244573.1511725637,1020695.9149837928,1640294.1444648735,813382.4239220018,1116899.1471243587,2909370.7116545564,1640087.82882763,3189896.818365004,1309324.4353346794,919411.8957620923,2327098.279124791,1002107.3940645637,208994.85476422464,2130256.03954649,730498.5896278786,1456856.3895874,3728253.9954126137,796959.3516070812,1199749.4190254067,0,1905546.404075586,527113.4997884126,1574089.9534521047,2818162.4334479477,1322345.4928409653,509619.16661693226,3685746.447689226,529935.9149595168,1279828.647494435,2455720.156081874
South Dakota,1619116.6067380651,3757085.9680340705,1623673.9531070695,1125030.944774357,1976275.1789745868,718097.424208741,2148279.6228995346,2011651.7863969055,1915732.6949058166,2374053.0020933035,1762396.348036207,5906742.887336133,1293009.2602649247,920628.7494244229,1136908.5025205372,537937.9150656105,651951.2341865943,1344562.6037159592,1615880.1438383493,2328802.1896900707,1922515.357625213,2246186.3684372557,1203044.654144953,450757.1244564389,1510039.1875277797,842609.4886632584,1009412.2232365821,344524.4749577148,1644814.6155909759,2215948.1863870025,2059096.0010643958,1218144.4472805713,2007797.39826824,1898610.2210325205,371316.6730320908,1394071.1523544781,952574.125115533,1874590.2587008039,1851927.4620843625,2254141.5813217307,1905546.404075586,0,1410931.1610395464,1462055.4890347393,1138754.691882195,2089438.504947407,1906853.9981736243,1793714.1760215075,1629714.289708199,802662.3715011406,665909.5429759744
Tennessee,312748.2473719292,5141456.929191448,2348842.1826965054,576064.6707315427,2971912.20246123,1709711.9951640712,1331062.9286517748,1031435.7101196372,896032.1513018179,991651.7841117213,352594.03137276927,7005560.931789774,2615140.280386833,633359.8485378572,481926.40175169264,893853.7819945151,944303.1835298836,244729.7063482504,740221.9389681274,1698071.994021134,922472.0832971068,1480344.31899985,806007.2371216225,1208057.487741554,464102.50550092565,594464.3232016182,2402997.3049402195,1124943.7694879167,2667829.0527912285,1515739.188864289,1163636.928533418,1821919.6993242365,1199799.44131329,607230.0504912598,1671442.6773147518,603955.0457410661,948050.5561391973,3206500.468863913,967752.7185295112,1451073.256369799,527113.4997884126,1410931.1610395464,0,1158740.7709734694,2291049.4682897134,1475164.9096321242,794133.444812292,3172846.9677805603,598880.380185536,907614.1257073747,1933845.4632401892
Texas,1029149.5934940287,5015138.209642178,1393762.825641767,643633.6948583293,2104520.119760826,1191361.5869160949,2484375.7693121633,2190117.577905056,2054751.079906522,1563659.169482992,1300240.6374278888,6045474.273732901,2149843.202160112,1405393.46548011,1435239.4103714637,1284719.7226565066,842696.8487028264,1351451.2589416618,560719.7809944242,2836103.4285011473,2081000.4977433018,2631519.9315350363,1767730.9901442043,1621138.1509224721,760837.0720000621,958733.207405458,2130832.2050340185,1139451.7223005106,1864126.9519020156,2659327.33494445,2320231.6047029244,937675.0649889266,2348587.193256858,1726006.4012789067,1833063.4484520203,1689442.8225991772,522828.22147571214,2681666.7219996382,2118108.2716674684,2605342.485074746,1574089.9534521047,1462055.4890347393,1158740.7709734694,0,1683914.2460228004,2601999.8652435155,1950211.8045030115,2758311.6066370457,1751031.372740343,1601302.563903407,1564263.2959536123
Utah,2383960.076408424,3413286.3335895604,780519.4057236087,1790991.139788254,849970.9236393786,582363.2931641336,3262649.2310342295,3091283.564362196,2981300.995484585,3102398.3714774344,2605842.9221647824,4790441.4434255,501557.41280138073,1981276.6427703379,2175483.8437202484,1591143.3072652984,1346837.7852547073,2316150.936363173,2132285.4306961014,3464458.8383352794,2993201.063676218,3369561.866406141,2315579.006191534,1589133.154343334,2173841.8411430838,1709542.407049046,711282.6295383694,1234790.9475429712,525689.8307236519,3345253.1369039887,3157857.137414554,807444.0812237861,3118929.2679586955,2869553.6584887155,1271800.5352073128,2462542.6560268863,1426244.7672464962,998055.635020735,2943310.879025345,3373217.8981510913,2818162.4334479477,1138754.691882195,2291049.4682897134,1683914.2460228004,0,3222989.328543916,2946553.689590104,1093815.2219970436,2671466.5139921037,1925146.408544896,482231.9023128253
Vermont,1724866.515796645,5137377.433128322,3559279.6634023325,1964677.668376371,4041388.0211787727,2721248.5547684664,288648.4674142782,573235.5102890525,673895.7299391966,1970144.4302206093,1527229.430359299,7992377.373864106,3350374.44544437,1311630.9170967275,1193140.4478148844,1661119.5734077224,2068964.914201033,1254940.1251399955,2213125.7636528946,247250.7467878721,642356.1086021586,234431.0530017823,930355.6442325677,1646503.813592421,1936892.573633935,1736914.855861861,2995191.649004724,2027749.9509883903,3710835.3399698585,151204.524564231,428146.06630315306,3050022.2469326057,323713.43556962017,1114737.8671331531,2083462.5739857508,914633.9884382852,2250902.2613259936,3900994.7242413973,531811.9978658608,282981.58818189567,1322345.4928409653,2089438.504947407,1475164.9096321242,2601999.8652435155,3222989.328543916,0,814455.6962873306,3754434.4544668905,884620.5801331347,1300095.6957093363,2755329.327583626
Virginia,970931.2078194383,5419552.758290121,3107832.4521263465,1361250.7572187432,3691381.067102943,2382827.686833726,589169.6010758799,260996.46717076784,140559.96976086602,1163755.6696787775,737722.4901293365,7721789.669741205,3193601.269680742,986967.022182975,776351.6910548877,1378738.1339048888,1633976.353685028,654675.1428903183,1483986.9334278423,989069.4038239146,172142.40031024307,740027.6659355555,781212.5101217184,1546863.666988784,1216755.5643404468,1262207.6304334973,2909413.088589795,1714959.2293737011,3374033.8190940623,800764.7335856076,412357.1011427604,2580285.883301157,492772.96402166475,300923.29557907616,2048218.042936459,519779.3486701967,1714601.729933685,3779982.9767606063,301853.1196967209,698622.2808645882,509619.16661693226,1906853.9981736243,794133.444812292,1950211.8045030115,2946553.689590104,814455.6962873306,0,3695478.339170245,277847.3285031358,1150068.580803123,2530027.205880551
Washington,3329948.355587304,2333198.7770116194,1754772.3859271398,2756735.478047939,1331730.2433919518,1582678.0554653427,3871556.8045224734,3780104.103445337,3694357.684170435,4078328.064644772,3515363.504125628,4335932.9616875965,608486.9279249148,2712636.877268727,2930182.8337183846,2330911.4702482764,2264955.8616067064,3133660.877445042,3161162.430046334,3971408.345999628,3698201.760247593,3945827.7363251434,2956983.4857326383,2163255.4803183326,3156326.388413344,2579979.8371794005,786076.9607315684,2047963.1360668878,1226720.9517823448,3896685.759810141,3808334.554585682,1900720.6064465055,3740375.2874424774,3690774.6221163375,1680276.6240285593,3178023.5204343605,2429994.6501701237,297147.5864931505,3613083.0556538943,3964710.5878206478,3685746.447689226,1793714.1760215075,3172846.9677805603,2758311.6066370457,1093815.2219970436,3754434.4544668905,3695478.339170245,0,3419719.6459010066,2558999.0201568683,1258331.4503150044
West Virginia,841146.3168345577,5177260.602484958,2853505.9537171978,1135454.1317224547,3423894.2431270615,2110692.2408884224,733571.3301092915,452037.09093092795,322879.9298571389,1219889.1359641904,664757.977403217,7450942.380290696,2915780.682789258,709412.799547454,498747.6952600797,1100891.7416646006,1368619.583878714,409449.94991913444,1330714.5734725322,1100905.1892526993,343027.40987873287,881935.3576399032,539133.368764179,1277582.3697797505,1055118.1812357977,998970.688191665,2633656.0622519264,1438581.6880638648,3104495.1477525393,917334.2514126541,570466.4879790134,2327315.1593106436,600919.2184096568,373325.30077618134,1779737.954844446,254334.17130994934,1471051.4250188544,3502347.1654657577,368889.5817848308,854344.7362664719,529935.9149595168,1629714.289708199,598880.380185536,1751031.372740343,2671466.5139921037,884620.5801331347,277847.3285031358,3419719.6459010066,0,883385.347781323,2252465.703370973
Wisconsin,1205466.5762386175,4313454.691552254,2288129.860823428,1002375.0695724819,2741690.9872763306,1425110.5653168652,1345662.7611369744,1221499.7162784757,1136800.6845102087,1884246.1680967212,1231903.1984148696,6707161.2937590135,2091048.4945030257,275405.5553734394,458027.8520218569,383112.0409124282,854887.8994376342,727968.0706834261,1459318.1519426776,1544061.286680681,1139613.3359468326,1445916.4437933743,401919.67798449687,397907.7028779214,1236524.250247608,646075.5640393994,1775242.3705653304,738456.8754387276,2410907.878337505,1420128.486996,1259210.6277013256,1800313.6001024344,1205219.1776422146,1210970.0536138185,898191.7450714973,631108.8709480304,1122946.5494499155,2665016.2805036018,1056498.4866877305,1452287.799619659,1279828.647494435,802662.3715011406,907614.1257073747,1601302.563903407,1925146.408544896,1300095.6957093363,1150068.580803123,2558999.0201568683,883385.347781323,0,1464294.9237836923
Wyoming,2074249.8966516212,3451596.8326659743,1118901.1734798367,1498404.8856905252,1331344.0067261127,384875.149488125,2808821.714992294,2656175.2643958246,2552769.6151165413,2820353.069286353,2268971.7926115557,5242869.803581971,681339.7772166863,1548366.139678421,1753723.7185527475,1154298.4569264932,1008730.2759361971,1923220.7269336511,1913980.1824083289,2994605.8547115545,2562229.0787155596,2909961.472776705,1861263.9353426588,1113328.5295021574,1898193.359435347,1339633.7823890955,566656.3322153025,821843.7412771477,1003873.4731989541,2881265.866832777,2712882.140275024,897057.6536529526,2666889.3228508015,2482923.6392501616,797087.580472991,2030245.3745264157,1179873.7116859816,1272726.6354381347,2501800.490006542,2916508.0169483507,2455720.156081874,665909.5429759744,1933845.4632401892,1564263.2959536123,482231.9023128253,2755329.327583626,2530027.205880551,1258331.4503150044,2252465.703370973,1464294.9237836923,0
